# step, loss_train, loss_test, metrics_test
8.100000000000000000e+01 3.511608764529228210e-02 2.209945917129516602e+00 2.230717241764068604e-01 1.014529392123222351e-01 1.267539802938699722e-02 2.715546265244483948e-02 2.230717241764068604e-01 1.014529392123222351e-01
8.200000000000000000e+01 3.641524538397789001e-02 2.186134576797485352e+00 2.278606295585632324e-01 1.023763641715049744e-01 1.279720477759838104e-02 2.716853842139244080e-02 2.278606295585632324e-01 1.023763641715049744e-01
8.300000000000000000e+01 3.842297196388244629e-02 2.161692857742309570e+00 2.322923094034194946e-01 1.028403565287590027e-01 1.288032066076993942e-02 2.739162184298038483e-02 2.322923094034194946e-01 1.028403565287590027e-01
8.400000000000000000e+01 4.117922857403755188e-02 2.137748479843139648e+00 2.361699491739273071e-01 1.028657034039497375e-01 1.323257200419902802e-02 2.760468237102031708e-02 2.361699491739273071e-01 1.028657034039497375e-01
8.500000000000000000e+01 4.456686228513717651e-02 2.114242315292358398e+00 2.394821792840957642e-01 1.025702729821205139e-01 1.419972721487283707e-02 2.761185728013515472e-02 2.394821792840957642e-01 1.025702729821205139e-01
8.600000000000000000e+01 4.869902878999710083e-02 2.091697454452514648e+00 2.423478513956069946e-01 1.020702049136161804e-01 1.587628014385700226e-02 2.775948494672775269e-02 2.423478513956069946e-01 1.020702049136161804e-01
8.700000000000000000e+01 5.285626649856567383e-02 2.069761753082275391e+00 2.449402958154678345e-01 1.014521047472953796e-01 1.754825003445148468e-02 2.799746207892894745e-02 2.449402958154678345e-01 1.014521047472953796e-01
8.800000000000000000e+01 5.563430488109588623e-02 2.048331260681152344e+00 2.474482953548431396e-01 1.008099839091300964e-01 1.821540668606758118e-02 2.835211157798767090e-02 2.474482953548431396e-01 1.008099839091300964e-01
8.900000000000000000e+01 5.673635005950927734e-02 2.028465747833251953e+00 2.500396668910980225e-01 1.002556160092353821e-01 1.775714755058288574e-02 2.921587601304054260e-02 2.500396668910980225e-01 1.002556160092353821e-01
9.000000000000000000e+01 5.708092823624610901e-02 2.008876085281372070e+00 2.527979910373687744e-01 9.985187649726867676e-02 1.682029105722904205e-02 2.982713095843791962e-02 2.527979910373687744e-01 9.985187649726867676e-02
